latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
30.57342,76.24522,343.59,0.42,0.38,2026-06-17,818,N,nominal,2.0NRT,303.62,2.53,D
30.58972,75.84082,336.04,0.41,0.37,2026-06-17,818,N,nominal,2.0NRT,301.13,2.42,D
30.62941,76.02861,335.29,0.42,0.38,2026-06-17,818,N,nominal,2.0NRT,302.61,2.17,D
30.65876,76.16681,333.49,0.42,0.38,2026-06-17,818,N,low,2.0NRT,304.31,2.14,D
30.63275,75.8558,337.45,0.41,0.37,2026-06-17,818,N,nominal,2.0NRT,301.62,2.67,D
30.65872,75.9707,339.96,0.42,0.37,2026-06-17,818,N,nominal,2.0NRT,305.59,3.03,D
30.65814,75.96635,339.17,0.42,0.37,2026-06-17,818,N,nominal,2.0NRT,303.85,3.03,D
30.61921,75.67834,348.19,0.41,0.37,2026-06-17,818,N,nominal,2.0NRT,305.47,9.56,D
30.68776,76.13552,335.26,0.42,0.38,2026-06-17,818,N,nominal,2.0NRT,304.81,2.9,D
30.65395,75.88287,337.85,0.41,0.37,2026-06-17,818,N,nominal,2.0NRT,302.37,3.81,D
30.65337,75.87855,335.48,0.41,0.37,2026-06-17,818,N,nominal,2.0NRT,300.52,3.81,D
30.69761,76.15631,349.08,0.42,0.38,2026-06-17,818,N,nominal,2.0NRT,305.18,8.79,D
30.70741,76.15005,336.72,0.42,0.38,2026-06-17,818,N,nominal,2.0NRT,304.85,2.04,D
30.67796,75.8785,336.73,0.41,0.37,2026-06-17,818,N,nominal,2.0NRT,301.84,1.54,D
30.74136,76.32558,349.52,0.43,0.38,2026-06-17,818,N,nominal,2.0NRT,304.43,4.85,D
30.74485,76.32497,335.71,0.43,0.38,2026-06-17,818,N,nominal,2.0NRT,302.06,3.94,D
30.73738,76.13569,344.65,0.42,0.38,2026-06-17,818,N,nominal,2.0NRT,304.31,3.21,D
30.63485,75.36396,339.87,0.4,0.37,2026-06-17,818,N,nominal,2.0NRT,301.67,5.43,D
30.76231,76.16284,334.81,0.42,0.38,2026-06-17,818,N,nominal,2.0NRT,300.33,2.31,D
30.77521,76.2058,337.81,0.42,0.38,2026-06-17,818,N,nominal,2.0NRT,303.03,2.97,D
30.78721,76.23227,330.79,0.43,0.38,2026-06-17,818,N,low,2.0NRT,302.61,2.43,D
30.80169,76.23424,336.08,0.43,0.38,2026-06-17,818,N,nominal,2.0NRT,303.38,1.69,D
30.84523,76.26753,331.68,0.43,0.38,2026-06-17,818,N,nominal,2.0NRT,299.13,1.82,D
30.87586,76.41825,337.66,0.43,0.38,2026-06-17,818,N,nominal,2.0NRT,300.66,1.53,D
30.85382,76.225,342.9,0.43,0.38,2026-06-17,818,N,nominal,2.0NRT,299.79,5.52,D
30.74015,75.39247,348.23,0.4,0.37,2026-06-17,818,N,nominal,2.0NRT,304.44,8.66,D
30.85552,76.21105,337.41,0.43,0.38,2026-06-17,818,N,nominal,2.0NRT,299.32,2.94,D
30.77043,75.56,333.16,0.41,0.37,2026-06-17,818,N,nominal,2.0NRT,301.85,1.46,D
30.49601,73.63461,337.07,0.38,0.36,2026-06-17,818,N,nominal,2.0NRT,303.83,3.35,D
30.90506,76.17596,339.43,0.42,0.38,2026-06-17,818,N,nominal,2.0NRT,302.41,8.19,D
30.55448,73.64331,332.32,0.38,0.36,2026-06-17,818,N,nominal,2.0NRT,301.04,4.1,D
30.87536,75.76935,333.79,0.41,0.37,2026-06-17,818,N,nominal,2.0NRT,302.29,2.88,D
30.75817,74.90388,347.71,0.39,0.36,2026-06-17,818,N,nominal,2.0NRT,310.74,28.16,D
30.79377,75.13018,341.89,0.4,0.37,2026-06-17,818,N,nominal,2.0NRT,305.13,4.28,D
30.53824,73.38368,336.06,0.38,0.36,2026-06-17,818,N,nominal,2.0NRT,302.46,1.43,D
30.55697,73.48258,330.4,0.38,0.36,2026-06-17,818,N,low,2.0NRT,300.74,2.75,D
30.88167,75.63624,337.21,0.41,0.37,2026-06-17,818,N,nominal,2.0NRT,301.44,11.65,D
30.88508,75.63561,347.5,0.41,0.37,2026-06-17,818,N,nominal,2.0NRT,304.14,11.65,D
30.76212,74.69307,343.04,0.39,0.36,2026-06-17,818,N,nominal,2.0NRT,306.54,19.37,D
30.93303,75.37581,348.51,0.4,0.37,2026-06-17,820,N,nominal,2.0NRT,306.76,13.42,D
30.8002,74.3285,335.95,0.39,0.36,2026-06-17,820,N,nominal,2.0NRT,305.53,5.44,D
30.87846,74.8188,341.88,0.39,0.36,2026-06-17,820,N,nominal,2.0NRT,304.2,6.34,D
30.8231,73.98504,367.0,0.39,0.36,2026-06-17,820,N,high,2.0NRT,307.25,16.11,D
30.9528,74.58633,343.25,0.39,0.36,2026-06-17,820,N,nominal,2.0NRT,306.37,3.67,D
31.07806,75.31899,335.52,0.4,0.37,2026-06-17,820,N,nominal,2.0NRT,300.32,2.44,D
31.08365,75.3093,343.11,0.4,0.37,2026-06-17,820,N,nominal,2.0NRT,302.2,3.52,D
31.15195,75.29706,331.07,0.4,0.37,2026-06-17,820,N,nominal,2.0NRT,296.87,2.68,D
31.15739,75.26142,338.31,0.4,0.37,2026-06-17,820,N,nominal,2.0NRT,300.71,4.85,D
31.07888,74.63757,335.65,0.39,0.36,2026-06-17,820,N,nominal,2.0NRT,303.37,4.34,D
31.18122,75.28291,342.86,0.4,0.37,2026-06-17,820,N,nominal,2.0NRT,300.68,8.39,D
31.18875,75.31182,338.01,0.4,0.37,2026-06-17,820,N,nominal,2.0NRT,299.24,2.8,D
31.1846,75.28227,348.27,0.4,0.37,2026-06-17,820,N,nominal,2.0NRT,299.83,6.48,D
31.09985,74.61667,339.55,0.39,0.36,2026-06-17,820,N,nominal,2.0NRT,306.1,2.72,D
31.10159,74.61668,339.33,0.39,0.36,2026-06-17,820,N,nominal,2.0NRT,304.67,1.94,D
31.11314,74.67336,340.74,0.39,0.36,2026-06-17,820,N,nominal,2.0NRT,302.19,5.16,D
31.22034,75.26317,344.41,0.4,0.37,2026-06-17,820,N,nominal,2.0NRT,299.61,17.84,D
31.32813,75.87408,339.61,0.42,0.38,2026-06-17,820,N,nominal,2.0NRT,304.57,6.01,D
31.26974,75.4192,333.89,0.41,0.37,2026-06-17,820,N,nominal,2.0NRT,300.24,3.02,D
31.25829,75.28638,337.72,0.4,0.37,2026-06-17,820,N,nominal,2.0NRT,300.93,3.63,D
31.25177,75.14062,335.7,0.4,0.37,2026-06-17,820,N,nominal,2.0NRT,302.57,3.11,D
31.26923,75.14162,331.39,0.4,0.37,2026-06-17,820,N,low,2.0NRT,303.01,1.34,D
31.28486,75.20341,334.39,0.4,0.37,2026-06-17,820,N,nominal,2.0NRT,302.72,2.14,D
31.32029,75.43169,330.79,0.41,0.37,2026-06-17,820,N,low,2.0NRT,302.11,1.64,D
31.27757,75.12712,337.36,0.4,0.37,2026-06-17,820,N,nominal,2.0NRT,304.51,8.01,D
31.32725,75.45669,332.27,0.41,0.37,2026-06-17,820,N,nominal,2.0NRT,302.26,4.21,D
31.32735,75.45764,331.84,0.41,0.37,2026-06-17,820,N,nominal,2.0NRT,300.68,4.43,D
31.28623,75.08324,333.46,0.4,0.37,2026-06-17,820,N,nominal,2.0NRT,301.15,1.9,D
31.44056,76.0134,338.19,0.42,0.38,2026-06-17,820,N,nominal,2.0NRT,304.9,3.01,D
31.44403,76.01276,336.59,0.42,0.38,2026-06-17,820,N,nominal,2.0NRT,305.74,2.61,D
31.38311,75.48242,331.38,0.41,0.37,2026-06-17,820,N,nominal,2.0NRT,300.06,2.12,D
31.37271,75.33105,337.39,0.41,0.37,2026-06-17,820,N,nominal,2.0NRT,302.22,2.62,D
31.40087,75.50995,339.56,0.41,0.37,2026-06-17,820,N,nominal,2.0NRT,298.94,2.85,D
